Series Name,Series Code,Country Name,Country Code,2022 [YR2022]
"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Viet Nam,VNM,0.06
"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Virgin Islands (U.S.),VIR,..
"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,West Bank and Gaza,PSE,..
"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,World,WLD,0.17
"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,"Yemen, Rep.",YEM,0.03
"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Zambia,ZMB,1.86
"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Zimbabwe,ZWE,1.12
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Afghanistan,AFG,185
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Africa Eastern and Southern,AFE,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Africa Western and Central,AFW,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Albania,ALB,15
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Algeria,DZA,51
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,American Samoa,ASM,5.3
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Andorra,AND,5.8
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Angola,AGO,333
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Antigua and Barbuda,ATG,1.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Arab World,ARB,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Argentina,ARG,29
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Armenia,ARM,25
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Aruba,ABW,5.4
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Australia,AUS,5.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Austria,AUT,4.4
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Azerbaijan,AZE,68
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Bahamas, The",BHS,13
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Bahrain,BHR,15
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Bangladesh,BGD,221
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Barbados,BRB,0.88
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Belarus,BLR,28
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Belgium,BEL,7.8
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Belize,BLZ,27
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Benin,BEN,52
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Bermuda,BMU,1.8
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Bhutan,BTN,164
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Bolivia,BOL,108
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Bosnia and Herzegovina,BIH,24
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Botswana,BWA,229
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Brazil,BRA,49
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,British Virgin Islands,VGB,3.8
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Brunei Darussalam,BRN,57
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Bulgaria,BGR,16
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Burkina Faso,BFA,44
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Burundi,BDI,97
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Cabo Verde,CPV,31
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Cambodia,KHM,320
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Cameroon,CMR,157
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Canada,CAN,5.7
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Caribbean small states,CSS,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Cayman Islands,CYM,10
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Central African Republic,CAF,540
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Central Europe and the Baltics,CEB,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Chad,TCD,140
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Channel Islands,CHI,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Chile,CHL,17
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,China,CHN,52
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Colombia,COL,47
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Comoros,COM,35
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Congo, Dem. Rep.",COD,317
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Congo, Rep.",COG,369
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Costa Rica,CRI,10
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Cote d'Ivoire,CIV,123
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Croatia,HRV,2.7
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Cuba,CUB,6.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Curacao,CUW,3
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Cyprus,CYP,8.3
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Czechia,CZE,4.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Denmark,DNK,4
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Djibouti,DJI,240
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Dominica,DMA,16
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Dominican Republic,DOM,43
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Early-demographic dividend,EAR,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,East Asia & Pacific,EAS,145
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,East Asia & Pacific (excluding high income),EAP,158
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Ecuador,ECU,45
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Egypt, Arab Rep.",EGY,9.8
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,El Salvador,SLV,50
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Equatorial Guinea,GNQ,275
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Eritrea,ERI,69
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Estonia,EST,11
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Eswatini,SWZ,325
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Ethiopia,ETH,126
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Euro area,EMU,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Europe & Central Asia,ECS,25
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Europe & Central Asia (excluding high income),ECA,46
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,European Union,EUU,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Faroe Islands,FRO,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Fiji,FJI,66
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Finland,FIN,3.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Fragile and conflict affected situations,FCS,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,France,FRA,7.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,French Polynesia,PYF,21
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Gabon,GAB,509
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Gambia, The",GMB,145
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Georgia,GEO,60
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Germany,DEU,5.1
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Ghana,GHA,133
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Gibraltar,GIB,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Greece,GRC,2.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Greenland,GRL,118
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Grenada,GRD,3.1
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Guam,GUM,39
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Guatemala,GTM,26
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Guinea,GIN,175
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Guinea-Bissau,GNB,361
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Guyana,GUY,60
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Haiti,HTI,154
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Heavily indebted poor countries (HIPC),HPC,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,High income,HIC,8.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Honduras,HND,31
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Hong Kong SAR, China",HKG,49
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Hungary,HUN,5
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,IBRD only,IBD,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Iceland,ISL,4.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,IDA & IBRD total,IBT,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,IDA blend,IDB,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,IDA only,IDX,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,IDA total,IDA,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,India,IND,199
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Indonesia,IDN,385
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Iran, Islamic Rep.",IRN,11
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Iraq,IRQ,23
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Ireland,IRL,4.5
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Isle of Man,IMN,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Israel,ISR,2.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Italy,ITA,4.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Jamaica,JAM,3.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Japan,JPN,9.5
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Jordan,JOR,3.8
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Kazakhstan,KAZ,78
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Kenya,KEN,237
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Kiribati,KIR,431
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Korea, Dem. People's Rep.",PRK,513
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Korea, Rep.",KOR,39
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Kosovo,XKX,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Kuwait,KWT,12
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Kyrgyz Republic,KGZ,130
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Lao PDR,LAO,138
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Late-demographic dividend,LTE,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Latin America & Caribbean,LCN,48
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Latin America & Caribbean (excluding high income),LAC,49
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Latvia,LVA,19
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Least developed countries: UN classification,LDC,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Lebanon,LBN,11
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Lesotho,LSO,661
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Liberia,LBR,308
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Libya,LBY,59
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Liechtenstein,LIE,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Lithuania,LTU,30
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Low & middle income,LMY,157
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Low income,LIC,181
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Lower middle income,LMC,206
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Luxembourg,LUX,8.3
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Macao SAR, China",MAC,49
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Madagascar,MDG,233
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Malawi,MWI,125
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Malaysia,MYS,113
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Maldives,MDV,39
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Mali,MLI,49
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Malta,MLT,13
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Marshall Islands,MHL,483
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Mauritania,MRT,78
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Mauritius,MUS,12
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Mexico,MEX,28
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Micronesia, Fed. Sts.",FSM,53
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Middle East & North Africa,MEA,26
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Middle East & North Africa (excluding high income),MNA,28
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Middle East & North Africa (IDA & IBRD countries),TMN,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Middle income,MIC,154
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Moldova,MDA,74
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Monaco,MCO,1.1
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Mongolia,MNG,452
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Montenegro,MNE,14
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Morocco,MAR,93
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Mozambique,MOZ,361
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Myanmar,MMR,475
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Namibia,NAM,450
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Nauru,NRU,172
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Nepal,NPL,229
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Netherlands,NLD,4.1
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,New Caledonia,NCL,11
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,New Zealand,NZL,5.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Nicaragua,NIC,43
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Niger,NER,77
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Nigeria,NGA,219
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,North America,NAC,2.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,North Macedonia,MKD,11
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Northern Mariana Islands,MNP,53
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Norway,NOR,3.3
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Not classified,INX,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,OECD members,OED,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Oman,OMN,9.3
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Other small states,OSS,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Pacific island small states,PSS,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Pakistan,PAK,258
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Palau,PLW,45
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Panama,PAN,47
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Papua New Guinea,PNG,432
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Paraguay,PRY,46
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Peru,PER,151
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Philippines,PHL,638
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Poland,POL,12
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Portugal,PRT,16
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Post-demographic dividend,PST,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Pre-demographic dividend,PRE,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Puerto Rico,PRI,0.74
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Qatar,QAT,37
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Romania,ROU,52
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Russian Federation,RUS,39
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Rwanda,RWA,56
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Samoa,WSM,4.7
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,San Marino,SMR,0
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sao Tome and Principe,STP,113
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Saudi Arabia,SAU,8.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Senegal,SEN,112
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Serbia,SRB,14
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Seychelles,SYC,17
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sierra Leone,SLE,286
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Singapore,SGP,51
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sint Maarten (Dutch part),SXM,5.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Slovak Republic,SVK,2.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Slovenia,SVN,3.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Small states,SST,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Solomon Islands,SLB,59
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Somalia,SOM,246
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,South Africa,ZAF,468
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,South Asia,SAS,207
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,South Asia (IDA & IBRD),TSA,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,South Sudan,SSD,227
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Spain,ESP,6.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sri Lanka,LKA,62
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,St. Kitts and Nevis,KNA,1.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,St. Lucia,LCA,1.3
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,St. Martin (French part),MAF,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,St. Vincent and the Grenadines,VCT,11
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sub-Saharan Africa,SSF,208
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sub-Saharan Africa (excluding high income),SSA,208
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sudan,SDN,54
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Suriname,SUR,29
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Sweden,SWE,3.9
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Switzerland,CHE,4.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Syrian Arab Republic,SYR,17
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Tajikistan,TJK,78
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Tanzania,TZA,195
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Thailand,THA,155
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Timor-Leste,TLS,498
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Togo,TGO,32
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Tonga,TON,2.2
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Trinidad and Tobago,TTO,18
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Tunisia,TUN,37
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Turkiye,TUR,14
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Turkmenistan,TKM,48
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Turks and Caicos Islands,TCA,0.14
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Tuvalu,TUV,296
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Uganda,UGA,198
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Ukraine,UKR,90
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,United Arab Emirates,ARE,0.76
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,United Kingdom,GBR,7.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,United States,USA,2.6
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Upper middle income,UMC,95
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Uruguay,URY,38
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Uzbekistan,UZB,83
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Vanuatu,VUT,30
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Venezuela, RB",VEN,46
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Viet Nam,VNM,176
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Virgin Islands (U.S.),VIR,..
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,West Bank and Gaza,PSE,0.5
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,World,WLD,133
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,"Yemen, Rep.",YEM,48
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Zambia,ZMB,295
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,Zimbabwe,ZWE,204
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Afghanistan,AFG,59.766
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Africa Eastern and Southern,AFE,60.362146232913
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Africa Western and Central,AFW,56.5567273374761
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Albania,ALB,74.502
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Algeria,DZA,75.853
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,American Samoa,ASM,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Andorra,AND,..
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Angola,AGO,59.351
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Antigua and Barbuda,ATG,76.507
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Arab World,ARB,69.2570317618992
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Argentina,ARG,72.851
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Armenia,ARM,67.866
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Aruba,ABW,72.145
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Australia,AUS,81.2
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Austria,AUT,78.8
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Azerbaijan,AZE,70.55
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,"Bahamas, The",BHS,70.757
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Bahrain,BHR,78.242
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Bangladesh,BGD,71.514
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Barbados,BRB,75.677
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Belarus,BLR,68.09
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Belgium,BEL,79.6
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Belize,BLZ,67.721
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Benin,BEN,58.265
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Bermuda,BMU,78.435
